run,SEED,spatial_dim,epochs,eval_every,lr,lr_decay,gamma,optimizer,n_fgd_vec,N_test,test_batch_size,N_val,val_batch_size,seq_len,use_seed_seq,seed_frac,x_radius,x_ordering,hess_diag_method,stde_dist,backbone,no_stde,ad_mode,eqn_name,num_mamba_blocks,block_size,mlp_width,mlp_depth,hidden_features,expansion_factor,dt_rank,activation,norm_type,dense_expansion,complement,tie_in_proj,tie_gate,bidirectional,diag_skip,diag_gate,diag_gated,diag_residual,recursive_scan,min_recursion_length,recursive_split,custom_vjp_scan,ssm_activation,run_name,save_every,rand_batch_size,l1_rel,l2_rel,iter_per_s,time_per_epoch,total_time,peak_gpu_mem,num_params,final_loss,best_loss,variant,seed
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,PoissonHouman,1,-1,128,4,8,1.0,auto,wave,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,10000,16,0.5129508376121521,0.5344010591506958,0.0,0.006108433270454407,61.14927816390991,112.18115234375,207,51.49243927001953,12.68870735168457,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,PoissonHouman,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,10000,16,0.06042742356657982,0.06327195465564728,0.0,0.0032779100179672243,32.813750982284546,112.17431640625,126,51.45767593383789,12.743059158325195,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalFalse_ad_modeforward_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,PoissonHouman,1,-1,128,4,8,1.0,auto,wave,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalFalse_ad_modeforward_no_stdeTrue/0,10000,16,0.10752575099468231,0.12173078209161758,0.0,0.004683663129806518,46.88813233375549,112.17236328125,128,51.425376892089844,12.640457153320312,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks2_hidden_features8_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,PoissonHouman,2,-1,128,4,8,1.0,auto,gelu,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks2_hidden_features8_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,10000,16,0.6479806900024414,0.6171553730964661,0.0,0.009620435571670532,96.29470896720886,112.193603515625,393,51.44160461425781,12.652355194091797,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,PoissonHouman,1,-1,128,4,16,1.0,auto,gelu,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,10000,16,0.5480526089668274,0.5386610627174377,0.0,0.0063561975717544555,63.61570477485657,112.176513671875,333,51.3239860534668,12.658465385437012,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks2_hidden_features8_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,PoissonHouman,2,-1,128,4,8,1.0,auto,gelu,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks2_hidden_features8_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,10000,16,0.6476253867149353,0.6168519258499146,0.0,0.008311045384407044,83.18751764297485,112.196044921875,393,51.44208908081055,12.652643203735352,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks2_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,PoissonHouman,2,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks2_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,10000,16,0.08253458887338638,0.08149203658103943,0.0,0.0054888903856277465,54.94272422790527,112.188720703125,235,51.47172546386719,12.78635311126709,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,PoissonHouman,1,-1,128,4,16,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,10000,16,0.038414448499679565,0.03960471600294113,0.0,0.0047462597370147705,47.51291823387146,112.171875,190,51.465213775634766,12.726736068725586,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,PoissonHouman,2,-1,128,4,16,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeTrue/0,10000,16,0.0464354082942009,0.047438137233257294,0.0,0.008133533573150635,81.41501379013062,112.18310546875,363,51.48115158081055,12.697216987609863,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,PoissonHouman,1,-1,128,4,8,1.0,auto,wave,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,10000,16,0.5131173133850098,0.5345659852027893,0.0,0.005492496514320373,54.98375582695007,112.200439453125,207,51.49301528930664,12.686598777770996,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,PoissonHouman,1,-1,128,4,16,1.0,auto,tanh,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,10000,16,0.756318211555481,0.725047767162323,0.0,0.005967208886146546,59.728238344192505,112.179443359375,333,51.408447265625,12.566558837890625,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalFalse_ad_modeforward_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,PoissonHouman,1,-1,128,4,16,1.0,auto,wave,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalFalse_ad_modeforward_no_stdeTrue/0,10000,16,0.07591492682695389,0.08695637434720993,0.0,0.00528975145816803,52.95014476776123,112.1728515625,192,51.42100524902344,12.620216369628906,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,PoissonHouman,1,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeTrue/0,10000,16,0.06050865352153778,0.06330788135528564,0.0,0.004569910764694214,45.753185749053955,112.175537109375,126,51.457420349121094,12.742889404296875,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,PoissonHouman,1,-1,128,4,8,1.0,auto,wave,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,10000,16,0.1074071004986763,0.1216137558221817,0.0,0.004135929298400879,41.40431046485901,112.17431640625,128,51.42543029785156,12.640369415283203,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,PoissonHouman,2,-1,128,4,16,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,10000,16,0.04624558612704277,0.04727873578667641,0.0,0.005988905668258667,59.9459171295166,112.1826171875,363,51.48289489746094,12.697403907775879,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,PoissonHouman,1,-1,128,4,16,1.0,auto,gelu,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,10000,16,0.03956655040383339,0.04213389754295349,0.0,0.005377724146842957,53.82632756233215,112.1728515625,190,51.43046188354492,12.745457649230957,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,PoissonHouman,1,-1,128,4,8,1.0,auto,gelu,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,10000,16,0.4700638949871063,0.4751434326171875,0.0,0.005606262564659119,56.12084674835205,112.17822265625,205,51.26694107055664,12.682947158813477,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,PoissonHouman,2,-1,128,4,16,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,10000,16,0.04640361666679382,0.04743141680955887,0.0,0.0063392508506774905,63.450334787368774,112.18212890625,363,51.481510162353516,12.697718620300293,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,PoissonHouman,2,-1,128,4,16,1.0,auto,gelu,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,10000,16,0.03595062717795372,0.03625171259045601,0.0,0.0070334099292755125,70.40833044052124,112.182861328125,363,51.44549560546875,12.726027488708496,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,PoissonHouman,1,-1,128,4,8,1.0,auto,gelu,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,10000,16,0.4700227975845337,0.4751059412956238,0.0,0.00591054892539978,59.15990686416626,112.20751953125,205,51.269107818603516,12.682632446289062,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,PoissonHouman,2,-1,128,4,16,1.0,auto,wave,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,10000,16,0.14417824149131775,0.15022312104701996,0.0,0.006710849571228027,67.16919922828674,112.18603515625,367,51.35495376586914,12.647285461425781,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,PoissonHouman,2,-1,128,4,16,1.0,auto,gelu,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,10000,16,0.6814914345741272,0.6504948735237122,0.0,0.009653963994979859,96.62265610694885,112.19580078125,649,51.481937408447266,12.6339693069458,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,PoissonHouman,1,-1,128,4,16,1.0,auto,tanh,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,10000,16,0.03826678916811943,0.03950061276555061,0.0,0.004611431360244751,46.16355752944946,112.1767578125,190,51.46498489379883,12.726753234863281,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalFalse_ad_modeforward_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,PoissonHouman,1,-1,128,4,8,1.0,auto,gelu,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalFalse_ad_modeforward_no_stdeTrue/0,10000,16,0.0415789894759655,0.04415486380457878,0.0,0.0047537912368774415,47.58860778808594,112.1845703125,126,51.44176483154297,12.722925186157227,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks2_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,PoissonHouman,2,-1,128,4,8,1.0,auto,tanh,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks2_hidden_features8_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,10000,16,0.17657005786895752,0.1871817260980606,0.0,0.007819151401519776,78.25747466087341,112.197998046875,393,51.23368835449219,12.621153831481934,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,PoissonHouman,1,-1,128,4,16,1.0,auto,tanh,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modereverse_no_stdeTrue/0,10000,16,0.7560977935791016,0.7248755693435669,0.0,0.006135093522071838,61.40930533409119,112.181396484375,333,51.408966064453125,12.566571235656738,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,PoissonHouman,1,-1,128,4,8,1.0,auto,gelu,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationgelu_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,10000,16,0.4700375199317932,0.47507092356681824,0.0,0.006058257150650025,60.64530539512634,112.201171875,205,51.26691818237305,12.682897567749023,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,PoissonHouman,1,-1,128,4,8,1.0,auto,wave,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features8_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,10000,16,0.10761576145887375,0.12187019735574722,0.0,0.0047730417490005495,47.78292512893677,112.17138671875,128,51.42630386352539,12.640277862548828,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,stacked,rademacher,Mamba,True,reverse,PoissonHouman,1,-1,128,4,16,1.0,auto,wave,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalFalse_ad_modereverse_no_stdeTrue/0,10000,16,0.0745922178030014,0.08570896089076996,0.0,0.005072496581077576,50.77574944496155,112.174072265625,192,51.42058563232422,12.620841979980469,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,PoissonHouman,1,-1,128,4,16,1.0,auto,wave,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks1_hidden_features16_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,10000,16,0.4634433090686798,0.4921419620513916,0.0,0.006283793592453003,62.89730930328369,112.181396484375,335,51.4595832824707,12.678417205810547,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,forward,rademacher,Mamba,True,forward,PoissonHouman,2,-1,128,4,16,1.0,auto,tanh,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationtanh_bidirectionalTrue_ad_modeforward_no_stdeTrue/0,10000,16,0.4431205987930298,0.42147043347358704,0.0,0.010001173543930054,100.09815907478333,112.195556640625,649,51.553443908691406,14.507957458496094,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,PoissonHouman,2,-1,128,4,16,1.0,auto,wave,none,2,False,False,False,False,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalFalse_ad_modeforward_no_stdeFalse/0,10000,16,0.17311321198940277,0.18558140099048615,0.0,0.006258107042312622,62.63277459144592,112.185302734375,367,51.33625411987305,12.642284393310547,Mamba,0
Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,0,2,10000,50000000,0.001,exponential,0.9995,adamw,0,2000,100,200,20,4,True,0.01,1.0,none,sparse_stde,rademacher,Mamba,False,forward,PoissonHouman,2,-1,128,4,16,1.0,auto,wave,none,2,False,False,False,True,False,False,False,False,False,100,False,False,silu,Mamba/PoissonHouman/num_mamba_blocks2_hidden_features16_expansion_factor1.0_dt_rankauto_activationwave_bidirectionalTrue_ad_modeforward_no_stdeFalse/0,10000,16,0.8476340770721436,0.8447484970092773,0.0,0.009750757336616516,97.59002637863159,112.198486328125,653,171.5417022705078,22.27259063720703,Mamba,0
